74,74,73,73,74,76,76,77,77,77,76,76,77,77,77,76,77,75,75,76,76,76,76,75,75,74,75,76,75,76,76,76,76,75,76,75,75,75,76,75,76,76,76,76,75,75,75,75,75,75,75,75,74,74,74,74,75,75,75,75,76,75,74,74,74,75,74,74,74,74,74,74,74,74,74,74,74,74,75,74,75,75,75,75,76,75,75,76,76,76,76,77,76,76,77,76,77,76,75,76,75,75,74,76,76,76,77,76,77,75,75,75,75,75,76,75,75,75,75,74,74,75,74,74,74,75,75,75,76,75,76,75,75,75,75,74,74,75,74,74,74,74,73,73,73,74,73,74,74,75,76,75,75,80,79,77,79,78,79,79,78,78,78,77,79,78,78,78,77,76,76,76,77,76,76,77,77,77,77,77,76,76,76,75,76,75,75,76,75,75,76,75,75,75,75,76,76,76,75,76,76,75,76,77,77,77,77,76,75,75,75,75,75,75,74,75,75,75,75,75,75,75,75,75,75,75,75,75,77,77,77,77,77,78,77,77,77,77,77,75,76,76,77,77,77,76,77,76,75,75,76,76,76,76,76,76,76,76,76,76,76,76,76,76,77,76,77,76,77,77,77,76,76,75,75,76,78,77,77,77,78,78,77,77,76,77,76,77,77,77,77,77,77,78,77,78,78,78,78,79,81,83,83,82,81,82,82,82,80,80,80,79,78,79,79,78,78,78,79,78,79,79,79,79,79,79,79,79,79,79,79,80,79,79,80,80,81,80,80,80,80,81,82,82,82,82,79,80,80,80
84,83,83,82,81,78,78,78,79,77,77,77,78,77,77,77,77,75,76,77,76,76,76,76,76,75,75,75,75,76,76,76,75,76,75,75,75,75,75,74,75,75,75,75,75,75,74,73,74,74,74,74,73,73,73,72,73,73,73,73,73,72,72,72,72,72,72,72,71,72,72,71,71,71,71,71,71,71,71,71,71,72,72,73,72,72,73,72,72,72,72,72,73,73,72,72,72,72,72,72,72,71,71,72,72,72,72,72,72,71,72,72,72,71,71,71,71,70,71,71,70,70,70,70,71,71,71,70,72,71,72,71,71,71,71,70,70,70,70,70,70,69,69,69,69,68,68,69,69,70,71,70,70,72,72,71,73,72,73,72,72,72,72,72,72,72,72,72,72,71,70,70,71,71,71,71,72,72,71,71,71,71,70,71,71,69,70,69,69,70,70,70,70,70,70,70,70,70,70,70,70,70,70,71,71,71,71,71,70,69,69,69,69,69,70,69,69,68,69,69,69,70,70,70,70,70,70,69,70,71,71,71,71,71,71,71,71,71,71,70,70,70,70,70,71,70,70,70,69,70,70,70,70,70,70,70,70,70,70,70,69,70,70,69,70,70,70,70,70,71,71,71,70,70,69,70,71,71,71,71,71,71,71,70,70,70,70,70,70,70,70,70,70,71,70,71,71,71,71,71,73,74,74,74,74,74,74,74,73,72,72,72,71,72,71,71,71,71,71,72,72,72,72,71,72,72,72,72,72,72,72,73,73,73,73,73,73,73,72,73,73,73,73,74,74,74,73,73,73,73
81,80,79,80,79,79,79,79,79,79,79,79,78,78,78,78,78,78,79,79,79,79,79,79,79,78,79,79,79,79,78,79,78,78,78,77,78,79,78,77,78,78,78,77,78,77,78,77,78,78,78,78,77,77,77,77,76,76,77,77,78,77,77,77,78,77,81,82,79,80,81,80,79,79,80,80,79,80,81,80,79,79,79,79,79,78,78,78,79,79,78,78,79,78,79,80,80,80,79,80,79,79,79,79,79,79,79,79,79,79,79,79,79,78,79,79,78,79,79,79,79,79,78,79,77,77,77,78,78,78,78,77,77,77,77,78,77,77,77,76,77,77,77,77,78,78,78,79,78,77,77,78,78,76,77,77,77,77,78,79,81,81,79,79,78,79,78,78,78,79,77,78,77,78,78,78,79,80,81,79,79,80,81,81,81,80,79,79,79,80,79,79,79,79,79,79,79,79,79,78,78,77,78,78,78,78,78,78,78,77,79,79,81,83,82,82,82,80,81,81,81,82,82,82,82,81,80,81,81,79,79,79,79,80,79,79,80,80,79,79,79,79,78,79,78,78,78,79,78,79,77,78,78,78,79,79,79,78,79,79,79,79,79,78,78,78,78,79,78,78,78,79,78,79,79,79,78,79,79,78,79,79,78,79,78,82,83,83,82,84,83,82,79,79,79,79,78,80,79,79,79,79,79,79,79,79,79,80,80,80,79,79,79,79,79,79,80,79,79,79,79,79,79,79,78,78,78,78,77,78,79,79,79,79,78,79,78,79,78,78,78,79,78,78,76,77,76,76,77,77
74,72,73,72,73,73,72,72,72,72,72,72,71,71,71,71,71,71,71,71,71,72,72,72,72,71,72,71,71,72,71,71,71,71,71,70,71,71,70,71,71,71,71,70,70,70,69,70,70,71,70,70,70,70,70,70,69,69,69,70,70,70,70,70,71,70,72,72,72,73,72,72,72,71,72,72,72,73,73,72,72,72,72,72,72,72,71,72,71,71,71,72,71,71,72,72,72,72,72,73,72,72,71,71,71,71,72,72,71,72,72,71,71,71,71,71,71,71,72,72,72,72,71,71,70,70,70,70,70,70,70,70,70,70,70,69,69,70,69,69,69,70,69,70,70,70,70,71,70,70,70,70,70,69,69,70,70,69,70,71,72,72,71,71,71,71,71,70,69,70,70,69,70,70,70,70,70,71,71,71,71,71,72,72,72,72,72,71,71,71,71,72,71,72,72,71,71,71,71,71,71,70,71,70,70,71,71,70,70,70,70,71,71,73,73,73,73,72,73,73,73,73,73,73,74,73,73,73,73,72,71,72,71,73,72,72,72,73,72,72,73,72,71,72,71,70,70,71,70,71,70,69,70,70,71,72,72,71,70,71,71,71,71,71,71,70,70,71,70,71,70,71,71,71,71,71,71,71,71,71,71,71,71,71,70,72,73,74,74,75,74,74,72,71,71,72,71,72,71,71,71,71,71,71,72,72,72,72,72,72,73,71,72,72,71,71,72,73,72,72,71,71,71,71,71,71,70,70,70,70,71,70,71,71,71,71,71,71,70,71,70,71,71,70,69,69,68,68,68,68
